number,value,state,net_pnl,max_drawdown,sharpe_like,min_spread_pct,base_spread_pct,max_spread_pct,base_order_size_pct_of_balance,min_order_value_usd,max_order_size_pct,max_inventory_ratio,skew_intensity,volatility_window_sec,volatility_multiplier,min_profit_spread_after_fees_pct,max_daily_loss_pct,order_stale_threshold_pct,max_outstanding_orders
205,-35746.44775025,1,-28576.573459,28679.497165,-0.2382,0.0003635945091295494,0.0006732586479649842,0.0010533146616969842,0.0050450993287634634,9.455910057674435,0.3125599858570621,0.8991794573799626,0.2529549986522213,41,4.464758705615359,0.0009476977011546526,0.04479862254835502,0.0005429236083505406,2
206,-94120.00555875,1,-75295.87241,75296.532595,-0.2292,0.0005886863268153654,0.0008360814017103812,0.0013911747334503955,0.008367630610315618,5.652970507461144,0.16860179393700428,0.5765523840899764,0.2600152573270102,59,3.397058637430783,0.0009342202779407641,0.035446724506412994,0.0006104258106511885,1
207,-108632.6061305,1,-86905.869145,86906.947942,-0.2885,0.0008216723099088054,0.0006954378872663194,0.00107504698783719,0.004546790716742932,8.776628756342348,0.24470481914581949,0.8149711633573973,0.24983649500680527,50,2.557681085933196,0.0006046060935471716,0.047385199873060224,0.00045367849660526017,3
208,-79137.374212,1,-63275.835698,63446.154056,-0.21,0.0001869596638617743,0.0009084338557214503,0.001618560639310576,0.008348312751373627,7.73575559917006,0.26683744170819257,0.7933203243281826,0.21461023549106223,62,3.1612286253124724,0.000988375866143125,0.026840761726636596,0.000941311094756724,1
209,-2785.5671890000003,1,-2209.249016,2305.272692,-0.0591,0.00013713673991951238,0.001781147873723548,0.003056397412883218,0.005751501938945642,34.65141766788564,0.3858772951899839,0.28245829581275317,0.5096979850337521,131,3.9530370545391045,0.00044101018457929015,0.07077319660783515,0.0001781934006664424,5
210,-164389.3737465,1,-131511.379782,131511.975858,-0.2448,0.000525152893607201,0.0007237269188266971,0.0015688884158309537,0.00890304985021578,16.872013971307574,0.33140877985120093,0.7959350872337545,0.22704015011237838,66,3.1891172505213117,0.0008087240440334117,0.03761935745170369,0.0009038613395642627,2
211,-74888.62238525,1,-59899.540286,59956.328397,-0.3554,0.00028074492071709933,0.0006091004929262068,0.0013062725951049896,0.0027656533493084956,15.505180108812402,0.06118185366103592,0.7897725302988605,0.17507388156763723,124,1.1515992751743895,0.00042471299335804626,0.02282650792488785,0.0009810640012309284,1
212,0.0,1,0.0,0.0,0.0,0.0007108165133806428,0.004217860362036237,0.017850054751373468,0.0015548826241543968,6.046685995138639,0.20328201310918684,0.108980292417096,0.48503322199016247,40,4.234930949802862,0.0004356513240899119,0.04478295669566028,0.00027966822435997917,4
213,-203238.34689299998,1,-162590.586895,162591.039992,-0.2278,0.000551732712431627,0.0006582822316666106,0.0019091686306266225,0.009861551039006872,25.80645690283243,0.22589543406897286,0.7843869698597725,0.22037367424753815,50,3.977906125219449,0.000869648808821221,0.050744566232287125,0.000806733039415437,1
214,-49384.08475425,1,-39481.26378,39611.283897,-0.2239,0.0003654793356517598,0.0006655662966704535,0.0013394335240635659,0.006381922923368351,25.081101477450378,0.28232166014819604,0.886829180986078,0.2741063828227622,54,3.831572861571322,0.0009764224644158384,0.039938194543209245,0.0009886990716773511,1
215,-282855.07931775,1,-226283.915274,226284.656175,-0.3049,0.0004358096008188183,0.0006968272819989506,0.0015705985346019806,0.007445410567390515,11.970077757491712,0.30271416677906543,0.8969819572889777,0.254245179468412,71,2.903670580966641,0.0004899550888671871,0.03868435306840474,0.0008369746870255461,1
216,-72698.774337,1,-58145.070665,58214.814688,-0.0936,0.0009286157092051956,0.0015846053879709568,0.002872895154345114,0.0035581335156006327,6.4148780333885025,0.1490734763562812,0.6999064916743368,0.17248746362794018,95,4.873056059110644,0.0007925859660402203,0.02030429865958821,0.00030840072861074743,2
217,-21113.93340225,1,-16880.041818,16935.566337,-0.1059,0.0005900562502438445,0.001578282844159951,0.0029206124832123503,0.0029613479223401704,7.691266565314068,0.07473302042681812,0.5698238773089492,0.4436864271986526,112,4.972872555259491,0.0006840304532025863,0.01619506158370435,0.00035958539034183144,2
218,-85701.58145025,1,-68553.428157,68592.613173,-0.097,0.0008344652235355603,0.0012432125388766274,0.0024004406469188776,0.0019771856975823003,5.4736025932769055,0.05216172411476197,0.6442646041988822,0.18628727771682485,62,4.547994401227287,0.0008025479251192144,0.04259587760257822,0.00037910554513135783,2
219,-40462.91611375,1,-32363.472374,32397.774959,-0.1193,0.0005090323970544575,0.0010922805539118606,0.002639897978358964,0.0017292213858349965,9.431896626708225,0.12530598515122285,0.7737899733356128,0.4285631956785573,109,4.03890032200565,0.000606847777359078,0.02369860579134018,0.0006782746798924204,2
220,-43743.648838,1,-34986.210884,35029.751816,-0.0987,0.0007054835308557849,0.0015306278211131346,0.003197555083240598,0.0022261237422205636,6.4131720794815115,0.2007974444970284,0.6071700483933489,0.24265528107928636,95,4.752788408899116,0.0008373353190952827,0.028620667929535257,0.0009088347130831763,1
221,-18067.44814425,1,-14444.550298,14491.591385,-0.0924,0.0003187321161915783,0.001620775169689661,0.0029349991994093894,0.00242161463108796,11.559674062330659,0.10016249000974072,0.4383725688366693,0.31384401594651834,70,4.027044636251566,0.0006531689357418345,0.011936124040254174,0.0006254455845223997,1
222,-602.267278,1,-456.738324,582.115816,-0.0262,0.0001353620103223956,0.0008936023679207498,0.019181003504382847,0.007824082554455523,48.67919880691614,0.2179287759699365,0.3222225276462059,0.5347176304163966,101,3.6837729895246096,0.00019624900962106145,0.06589750410634838,0.0002869172778493374,3
223,0.0,1,0.0,0.0,0.0,0.000856992437251763,0.004010472644157742,0.017174128513557166,0.0015369015313257855,5.018566941187671,0.3060600938222003,0.18724798635841,0.13672696959705377,89,4.0695392051514645,0.0009716272917285463,0.06663370347996406,0.0002668789269622238,2
224,-30010.46464775,1,-23989.072266,24085.569527,-0.2294,0.0008052390222949855,0.0006775641631253013,0.0010840120190438948,0.0047278406412940375,25.40330758652152,0.3130964537481653,0.888699947887873,0.27212896408916126,102,4.411881834892498,0.0009986387334736634,0.023001038608466085,0.0003735201861525154,1
225,-7919.3628229999995,1,-6311.265974,6432.387396,-0.0433,0.00015519226767537634,0.0019515124447628072,0.0033829289475276855,0.0030904815942070416,11.192078131664355,0.2335377163657752,0.617450831109869,0.2620213476219335,139,2.500069617487883,0.00020031915824879156,0.033480950692615585,0.00018079865031538276,5
226,0.0,1,0.0,0.0,0.0,0.000292821058609568,0.004541215735188606,0.007793751880075798,0.003407208472991835,18.228441689869513,0.35459872465458175,0.5680497683768583,0.47526465628126213,125,1.2709917922213139,0.00017332100486595818,0.028722179699376134,0.00029360449908350384,5
227,-112337.38711525,1,-89869.74791,89870.556821,-0.2587,0.0005128581357619573,0.0007657435208315888,0.0013385124536004198,0.007151448295461199,24.184514010548437,0.2671366233370014,0.8955156782754611,0.24134596318374885,122,4.7977324463208815,0.000809654393334698,0.012975726268180728,0.00039921157304730845,3
228,0.0,1,0.0,0.0,0.0,0.00010233614096737954,0.00489835525901231,0.008016870330978218,0.007117085376695063,40.29502155404739,0.24088513623245955,0.37311753232632716,0.18689742594836234,118,4.440664407172126,0.0005527926527361801,0.053783291049874435,0.0006902441982372782,4
229,0.0,1,0.0,0.0,0.0,0.0003032160342799167,0.0010355757663142063,0.0019621880742298928,0.0019719173553283628,28.695651683941765,0.298527632643919,0.46284564368006126,0.6221094363794025,48,3.8737511995736433,0.0005807284753579711,0.07903891182445852,0.00040913379959603543,2
230,0.0,1,0.0,0.0,0.0,0.0001925388778439499,0.0011324403359374523,0.002065338117519703,0.0034622706350526077,42.56919260961884,0.2977578860876168,0.5080916380322049,0.4114084627777145,47,4.227412367066244,0.0006017557272795604,0.06564353944073884,0.0009751310198769208,3
231,0.0,1,0.0,0.0,0.0,0.00019683531772687633,0.0009158389893528842,0.001740580501759231,0.002759358520871847,36.28073951824387,0.2957350548251951,0.5744773448489011,0.32811231941518837,32,4.505483153155836,0.0008886190363713426,0.07936752956209515,0.00043563642093484594,2
232,0.0,1,0.0,0.0,0.0,0.0002278813801077216,0.0007840309719074574,0.001413479745171092,0.0035332217443847596,39.72464932288109,0.4333586045929442,0.8435536515510791,0.4195008430610179,40,3.969944516184789,0.0006315278866685405,0.07287876487326317,0.0003748357574606464,3
233,-66283.46156475,1,-53026.5677,53027.575459,-0.2507,0.0007532093683455918,0.0006390364479359599,0.0013449762714699838,0.00549137426456962,21.661757205752096,0.373382067550576,0.5582880684662743,0.6527693003896105,45,4.056966433942244,0.0009296286376002523,0.08055559629893193,0.0006722928717340241,3
234,-2195.9475307499997,1,-1730.594672,1861.411435,-0.0541,0.00010767023008794908,0.0013748216575748989,0.002375317195715969,0.00811800505176378,18.440376537626,0.11066648757413143,0.4151753557635786,0.6618216973765457,100,4.726373283863401,0.00023966955395890102,0.03545000302606745,0.0002579314999666424,3
235,-72162.59148224999,1,-57729.863756,57730.910905,-0.2581,0.000587879294487936,0.0005955471886911014,0.0010553412311597888,0.0038160819925012416,22.959096383926745,0.330894776985026,0.23017927842636055,0.7240145429697755,46,4.836163662451015,0.000697578069707086,0.07936156311937569,0.0005844255717303291,3
236,0.0,1,0.0,0.0,0.0,0.0004964522114373008,0.0036104205580469763,0.005638169968777787,0.001098184484774606,6.440921692028021,0.17140715027546924,0.22454471820637883,0.10671274994980692,63,3.574950079730671,0.0005522312865228808,0.04737198909148887,0.0002316736679482577,3
237,-242.89511225,1,-179.815438,252.318697,-0.0227,0.00014699277466317815,0.0010120717823800427,0.0018604128040807255,0.006468463609054748,9.766292282329966,0.1233517294381976,0.15861712606371287,0.9755063339565349,116,1.1508057313832483,0.00048416331815539,0.05498513001856743,0.00010986054873420678,2
238,-66222.0213585,1,-52956.842629,53060.714918,-0.0988,0.0009525719207416011,0.0012821705679895675,0.01980786463042891,0.0034183780906335876,17.666640007497527,0.16364418286225427,0.8361140663041796,0.23757413384811898,40,4.840581420527361,0.0009423694823874745,0.04637253552470796,0.0005405907355367891,1
239,-43732.4775695,1,-34860.656805,35487.283058,-0.1172,0.0007715989481781662,0.0009493056139662592,0.012091717466665425,0.005364831710700854,10.85437347637733,0.07893224661031392,0.5825444924196974,0.1548513909986661,60,4.437313130165545,0.0009904876161367275,0.012609475239900587,0.0005605099401821598,1
240,0.0,1,0.0,0.0,0.0,0.0007964262702988886,0.0011072009526314195,0.012351175695588934,0.003400834577870737,46.99885644507265,0.43405043584821595,0.8083002887001126,0.2056569919248271,79,4.047530928641293,0.0006398617437556059,0.03242098451236556,0.0009264697198085632,1
241,0.0,1,0.0,0.0,0.0,0.000620569777915661,0.0010222795707724294,0.011862778542302143,0.003465077963849952,46.470515693199545,0.31670260126135114,0.7317061420546775,0.2563763612101436,73,2.740456589723206,0.0007701186331992354,0.04249842950031237,0.0003070031665404099,2
242,0.0,1,0.0,0.0,0.0,0.0004898047783570501,0.0009658999831700794,0.012338851757368723,0.0030364599116456327,44.246567809399636,0.17026052817952236,0.89951344300782,0.18206188362493114,60,1.811453771156597,0.0007244283551842281,0.03947565463935113,0.00042795758232199555,4
243,0.0,1,0.0,0.0,0.0,0.0009656651921682608,0.001745236011211874,0.0031255341537729047,0.003675820106530684,44.1820629102725,0.34246800103753144,0.6399476528193131,0.1281011946116318,52,2.6037301854414663,0.0004721796425717971,0.047922647006612994,0.0002788654876228618,2
244,0.0,1,0.0,0.0,0.0,0.0009952234019102693,0.001415602611254564,0.002492485411936557,0.004072324820149504,41.09618794695971,0.3353315058471887,0.6146161721568422,0.2839957804847446,44,1.7852162369404891,0.00046887441199403794,0.05698180962694223,0.00016550987666065592,2
245,-9527.0367175,1,-7602.604013,7697.730818,-0.0675,0.0001588063287245098,0.0009535688251726536,0.0018392158320184291,0.005052472336554068,16.252880892303327,0.4360392452388498,0.5171316755157667,0.35486160817067436,30,3.1206190646042105,0.0002627048533260913,0.07640294860267724,0.0007406622541455893,1
246,-14314.98778175,1,-11430.414295,11538.293947,-0.0535,0.00042856062231422275,0.0017575404009197706,0.0031085011722797582,0.0027370826343531295,22.466235620633675,0.3381913232229555,0.8041656044889922,0.28033398180220104,34,1.7560754705772053,0.000841295129622151,0.04097854394228328,0.0004942822408736533,1
247,0.0,1,0.0,0.0,0.0,0.0005331682361724934,0.0008297863330386156,0.00156546205488594,0.00113429024073687,38.29082401365379,0.44961614071325123,0.5798719426147091,0.37474112267876003,49,4.935928453428077,0.0007831267927576298,0.09536236518470124,0.0008541684106226583,2
248,-14641.758549999999,1,-11707.531049,11736.910004,-0.0963,0.0002148751287180728,0.0016033919652363464,0.002761597379144276,0.0015114196966690046,9.253280881004716,0.4836376203856848,0.4768439948406791,0.4778943778265622,39,2.9276400990798512,0.0007321583012242562,0.0637788048804624,0.0008275508121386964,1
249,-124959.72645100001,1,-99949.374865,100041.406344,-0.2957,0.0004339031379791533,0.0007011193974876584,0.019749547724644396,0.005092163231790125,39.955100874153345,0.27524351232989264,0.48221457224628306,0.5845510311367998,40,3.3354456690848293,0.0005346643582841249,0.06288556716699029,0.0008903889299787222,1
250,-38711.175257250005,1,-30968.658382,30970.067501,-0.2715,0.0001932497057118551,0.0006375258810336765,0.000991147477136306,0.0019930166643093166,18.487769019854873,0.15835936740259604,0.19109814403422115,0.8319244604308121,149,2.04583433383738,0.0005494133305456931,0.05432022997001252,0.0001863780833739194,3
251,-5258.09981475,1,-4179.674492,4313.701291,-0.0674,0.0006771107963408587,0.001033772623952644,0.0018245835904372313,0.008159937383655344,33.680116427147304,0.27951336624433515,0.364062120752142,0.23465693610652033,90,3.775286427991166,0.0008492076903162493,0.010886382300839957,0.0004562217619496305,4
252,0.0,1,0.0,0.0,0.0,0.0005026647307905583,0.0009221357573126113,0.0016272439819760575,0.0031394700191540344,43.37021060620038,0.2334136234571083,0.4136721415253177,0.14716192081158044,63,3.876754891092549,0.0005738423545124572,0.01824711648435146,0.0008104373278208432,4
253,-30018.1777045,1,-24014.287323,24015.561526,-0.2406,0.000728706653347156,0.0006878139795664166,0.0011378763067413852,0.0030344846565615665,25.321009753005605,0.19422481711162698,0.31415265103405204,0.21778717873741146,93,3.319583826388218,0.0009199405592447564,0.0359638801218984,0.0005700588759135546,4
254,-10669.154855249999,1,-8522.961532,8584.773293,-0.0924,0.00042778292830508713,0.0007862424454287629,0.0013769419602080203,0.00325027802999539,24.701647657983727,0.46402775677747043,0.6851846668238408,0.7350302360872757,78,3.7332400152794536,0.0002634134545473676,0.07459754138586,0.000636236763839398,3
255,-18874.3475685,1,-15072.758032,15206.358146,-0.0827,0.0002862510072397508,0.0009364211185733768,0.0016727368381019548,0.007175991848386364,18.054033979114426,0.0533269854321436,0.6986632319994821,0.11239660321724965,142,1.3056173333345655,0.000565016848890979,0.015409615515411645,0.0008335234313572613,3
256,0.0,1,0.0,0.0,0.0,0.000924362906729511,0.0007670747606707659,0.001366274603009973,0.0033572135448766255,40.83664890432781,0.1668439437859984,0.4512248846368268,0.30288263095548285,74,2.6093662373427837,0.0008499884090063252,0.05481749685295528,0.0004260287100566343,5
257,0.0,1,0.0,0.0,0.0,0.0001273853167384402,0.004013804893348336,0.006262366613657293,0.0073531005842506205,33.80242203567203,0.10707226139653502,0.41103893567080146,0.1909768236383619,132,4.032901503579513,0.0002908211549698128,0.05143006750474309,0.0006436181942416645,3
258,-16499.079242,1,-13172.641237,13305.75202,-0.1026,0.00010125911218678547,0.0008770146951148414,0.0015872375910362896,0.008550581465406035,39.45424291706128,0.1727873716802598,0.50748007002533,0.8882252567067718,106,4.13401539848149,0.0006252546763477846,0.09315686519067726,0.0004184954540220576,3
259,0.0,1,0.0,0.0,0.0,0.0006981733866838209,0.0009872277133769329,0.014020286787569298,0.0010194619573282969,40.82916673725953,0.12569887854780945,0.645254769855208,0.11452402477938509,98,2.9905686550200783,0.0006305025363058323,0.03809398919023854,0.00022866028906868283,3
260,0.0,1,0.0,0.0,0.0,0.00041486706720391824,0.0030792950179233257,0.004929283199944616,0.004228501275412755,37.71275738639831,0.40694078765162334,0.4731181546097697,0.4592271702632223,93,4.294473124918255,0.0005192678258780865,0.04346598325709726,0.0007435386718365296,3
261,0.0,1,0.0,0.0,0.0,0.00036256881236424365,0.0026388171202594516,0.004401135303748861,0.003308838252327121,44.38090479298122,0.45010310148270605,0.5787725943505203,0.5203255098281192,95,4.646006794855744,0.00037822235207296887,0.028026547295631594,0.0005907528254997217,2
262,0.0,1,0.0,0.0,0.0,0.0003404554219763698,0.002718430931126442,0.004637543509222225,0.0026381265982205245,30.20604224999259,0.44737925751436874,0.7052848781841055,0.7013716380450029,112,4.779777248080885,0.0005958874951827075,0.036256993228985665,0.0006022362098875071,1
263,0.0,1,0.0,0.0,0.0,0.00046331540298654155,0.0047962098029904095,0.007433271815247786,0.0019454196986051118,30.678995503202643,0.4480879422238585,0.6672195813781899,0.43144117658652925,100,4.669571721270255,0.00021674933477627866,0.018522634209953797,0.000635219948730726,1
264,0.0,1,0.0,0.0,0.0,0.00028732280076741463,0.004675608826340002,0.007279447793747935,0.0055123704126604466,45.03808482613465,0.4615408663412936,0.6066669793026873,0.44219594376105165,138,4.626662774598298,0.0006684278491978575,0.028290208220791847,0.00043164671206035636,1
265,-2592.4297675,1,-2057.594425,2139.34137,-0.049,0.0004699569219497044,0.0019353424006788304,0.004270914197095884,0.0045500835226712655,32.40933162276063,0.38386134795860655,0.6089809312710174,0.8116176680149828,155,4.6943723668023045,0.00088019950211612,0.048560602100303836,0.0004934293503072797,1
